Timestamp,X,Y,Z
17-Feb-2025 15:06:41.104,0.000645,-0.006512,0.003178
17-Feb-2025 15:06:41.203,0.001955,-0.005562,0.003745
17-Feb-2025 15:06:41.323,-0.001583,-0.007363,0.003813
17-Feb-2025 15:06:41.422,0.001444,-0.007626,0.004239
17-Feb-2025 15:06:41.522,-0.000122,-0.004868,0.007185
17-Feb-2025 15:06:41.622,0.002007,-0.008301,0.002569
17-Feb-2025 15:06:41.721,3.4e-05,-0.006767,0.003807
17-Feb-2025 15:06:41.820,0.00387,-0.006729,0.006906
17-Feb-2025 15:06:41.920,-0.001618,-0.006487,0.004862
17-Feb-2025 15:06:42.020,-4.6e-05,-0.001672,0.002633
17-Feb-2025 15:06:42.120,0.003347,-0.003246,0.005633
17-Feb-2025 15:06:42.219,0.00134,-0.004475,0.004964
17-Feb-2025 15:06:42.319,0.000355,-0.004477,0.003714
17-Feb-2025 15:06:42.418,0.001837,-0.002005,0.005843
17-Feb-2025 15:06:42.518,0.003911,-0.006545,0.004288
17-Feb-2025 15:06:42.618,-0.003795,-0.005163,0.004191
17-Feb-2025 15:06:42.717,-0.005063,-0.007479,0.007654
17-Feb-2025 15:06:42.817,-0.002764,-0.002874,0.007159
17-Feb-2025 15:06:42.916,-0.002211,-0.002373,0.003031
17-Feb-2025 15:06:43.016,-0.003101,-0.006901,0.005193
17-Feb-2025 15:06:43.115,-0.001911,-0.005228,0.007187
17-Feb-2025 15:06:43.215,3.7e-05,-0.006815,0.001792
17-Feb-2025 15:06:43.315,0.001302,-0.003172,0.001782
17-Feb-2025 15:06:43.414,-0.000466,-0.004482,0.005795
17-Feb-2025 15:06:43.514,0.002303,-0.006145,0.005508
17-Feb-2025 15:06:43.613,-0.006856,-0.005464,0.007349
17-Feb-2025 15:06:43.713,-0.000592,-0.006428,0.004682
17-Feb-2025 15:06:43.813,0.001176,-0.001898,0.005797
17-Feb-2025 15:06:43.912,0.000945,-0.004271,0.003831
17-Feb-2025 15:06:44.012,-0.000788,-0.005652,0.007093
17-Feb-2025 15:06:44.111,-0.00141,-0.006587,0.004528
17-Feb-2025 15:06:44.211,0.008718,-0.005074,0.006036
17-Feb-2025 15:06:44.311,0.012198,-0.010292,0.00683
17-Feb-2025 15:06:44.410,0.010601,-0.011997,0.003201
17-Feb-2025 15:06:44.512,-0.000276,-0.003784,0.005312
17-Feb-2025 15:06:44.612,-0.023324,-0.000761,0.005353
17-Feb-2025 15:06:44.712,0.001384,-0.001983,0.006109
17-Feb-2025 15:06:44.901,0.001262,-0.00768,0.004726
17-Feb-2025 15:06:45.000,-0.000858,-0.004481,0.006814
17-Feb-2025 15:06:45.100,-0.005779,-0.004521,0.008992
17-Feb-2025 15:06:45.199,-0.000566,-0.004122,0.00512
17-Feb-2025 15:06:45.299,0.015251,-0.023778,0.004258
17-Feb-2025 15:06:45.399,0.001777,-0.004102,0.004529
17-Feb-2025 15:06:45.498,0.001688,-0.006527,0.005616
17-Feb-2025 15:06:45.598,0.001028,-0.010239,0.001226
17-Feb-2025 15:06:45.697,5.4e-05,-0.003739,0.004222
17-Feb-2025 15:06:45.797,0.000613,-0.004689,0.003057
17-Feb-2025 15:06:45.897,0.001002,-0.004283,0.003017
17-Feb-2025 15:06:45.996,-0.000351,-0.005399,0.006683
17-Feb-2025 15:06:46.096,0.00249,-0.00268,0.002139
17-Feb-2025 15:07:05.784,0.002681,-0.014202,-0.000409
17-Feb-2025 15:07:05.884,0.0025,0.005892,0.005952
17-Feb-2025 15:07:05.984,0.012146,-0.010621,0.009059
17-Feb-2025 15:07:06.128,0.003396,-0.002677,0.004625
17-Feb-2025 15:07:06.228,0.000826,-0.00932,0.003615
17-Feb-2025 15:07:06.327,0.03012,0.018158,0.016378
17-Feb-2025 15:07:06.427,-0.004861,0.00327,0.008483
17-Feb-2025 15:07:06.526,-0.008369,0.00228,0.0092
17-Feb-2025 15:07:06.626,0.006579,-0.007361,0.000733
17-Feb-2025 15:07:06.726,-0.005003,0.000411,0.005007
17-Feb-2025 15:07:06.825,-0.000801,-0.005051,0.005283
17-Feb-2025 15:07:06.925,-0.001199,-0.005061,0.006327
17-Feb-2025 15:07:07.024,-0.000835,-0.008371,0.006151
17-Feb-2025 15:07:07.124,-0.003938,-0.009647,0.006983
17-Feb-2025 15:07:07.224,-0.003052,-0.004572,0.004438
17-Feb-2025 15:07:07.323,-0.004181,-0.004494,0.004031
17-Feb-2025 15:07:07.423,0.004265,-0.001743,0.003863
17-Feb-2025 15:07:07.522,0.001219,-0.002927,0.004436
17-Feb-2025 15:07:07.622,0.004392,-0.002868,0.003531
17-Feb-2025 15:07:07.722,0.000622,-0.003222,0.009633
17-Feb-2025 15:07:07.821,-0.00228,-0.002643,0.007018
17-Feb-2025 15:07:07.921,0.004693,-0.007615,0.005664
17-Feb-2025 15:07:08.020,0.002437,-0.003871,0.005285
17-Feb-2025 15:07:08.120,0.003668,-0.00569,0.003632
17-Feb-2025 15:07:08.219,0.017564,-0.009355,0.000487
17-Feb-2025 15:07:08.319,-0.028876,-0.026072,0.001901
17-Feb-2025 15:07:08.419,0.001619,0.000846,-0.004655
17-Feb-2025 15:07:08.518,0.001514,-0.007049,0.005771
17-Feb-2025 15:07:08.618,0.002085,-0.003047,0.005353
17-Feb-2025 15:07:08.717,-0.001518,-0.013185,0.000109
17-Feb-2025 15:07:08.817,0.001903,-0.003904,0.012106
17-Feb-2025 15:07:08.917,0.013404,-0.008153,0.009506
17-Feb-2025 15:07:09.016,0.007781,0.013269,-0.00254
17-Feb-2025 15:07:09.116,0.004187,-0.001082,0.00215
17-Feb-2025 15:07:09.215,0.000445,-0.005812,0.007139
17-Feb-2025 15:07:09.315,0.00201,-0.008511,0.004432
17-Feb-2025 15:07:09.415,0.004605,-0.005513,-9.6e-05
17-Feb-2025 15:07:09.514,5.8e-05,-0.006345,0.006564
17-Feb-2025 15:07:09.614,-0.024606,-0.006357,0.006558
17-Feb-2025 15:07:09.713,0.002255,-1.8e-05,0.003779
17-Feb-2025 15:07:09.813,-0.001463,-0.005985,0.005107
17-Feb-2025 15:07:09.913,-0.001371,-0.003126,0.002438
17-Feb-2025 15:07:10.012,-0.003522,-0.004036,0.004045
17-Feb-2025 15:07:10.112,-0.002329,-0.005815,0.003439
17-Feb-2025 15:07:10.211,-0.000363,-0.00478,0.002809
17-Feb-2025 15:07:10.311,0.004288,-0.005657,0.005447
17-Feb-2025 15:07:10.411,0.003878,-0.005131,0.004938
17-Feb-2025 15:07:10.510,-0.001925,-0.007072,0.00505
17-Feb-2025 15:07:10.610,-0.000727,-0.006064,0.006424
17-Feb-2025 15:07:10.709,0.000652,-0.004133,0.005298
17-Feb-2025 15:07:10.809,0.001019,-0.005142,0.003935
17-Feb-2025 15:07:10.909,-0.00074,-0.007789,0.006995
17-Feb-2025 15:07:11.008,-0.002902,-0.005013,0.007265
